Id,CreationDate,PostId,RelatedPostId,LinkTypeId
"1257729","2015-06-02 22:43:13","79610","1072","3"
"1257730","2015-06-02 22:43:34","79592","50226","3"
"1257767","2015-06-03 10:11:59","79623","79603","1"
"1257866","2015-06-03 16:45:49","79644","79026","1"
"1257896","2015-06-03 20:41:52","79658","30168","1"
"1257921","2015-06-03 21:19:10","64729","79530","1"
"1257922","2015-06-03 21:33:28","79663","60875","1"
"1257933","2015-06-03 21:34:06","79663","6945","1"
"1258103","2015-06-04 14:25:12","79696","2065","1"
"1258104","2015-06-04 14:25:19","79696","2065","3"
"1258289","2015-06-05 12:23:21","79732","4670","1"
"1258376","2015-06-05 19:21:33","79708","11998","1"
"1258386","2015-06-05 20:54:02","79738","79682","1"
"1258398","2015-06-05 23:24:53","79743","1318","1"
"1258468","2015-06-06 19:56:38","79772","24255","1"
"1258624","2015-06-08 10:06:01","79814","30049","1"
"1258786","2015-06-08 23:36:38","79862","79164","1"
"1262230","2015-06-10 07:51:24","79803","67609","1"
"1262322","2015-06-10 15:48:35","79958","14926","1"
"1262326","2015-06-10 15:51:46","79958","49322","1"
"1262328","2015-06-10 15:52:58","79958","41010","1"
"1262448","2015-06-10 22:26:14","79978","72350","1"
"1262555","2015-06-11 14:08:47","79950","72568","1"
"1266147","2015-06-12 13:36:29","80070","21085","1"
"1266148","2015-06-12 13:36:29","80070","20374","1"
"1266203","2015-06-12 14:23:40","80078","46529","1"
"1266462","2015-06-12 23:13:15","80116","1072","1"
"1267125","2015-06-14 11:32:05","80116","1072","3"
"1267361","2015-06-14 19:44:51","80161","10791","1"
"1267664","2015-06-15 10:50:26","80178","2201","1"
"1267816","2015-06-15 15:54:37","80186","9946","1"
"1267829","2015-06-15 16:46:49","80187","15770","1"
"1267833","2015-06-15 16:50:58","80187","37544","1"
"1268169","2015-06-16 10:36:56","50535","64623","1"
"1268563","2015-06-16 23:59:59","80267","1080","1"
"1268680","2015-06-17 06:54:55","80242","33564","1"
"1268761","2015-06-17 10:32:08","80267","1080","3"
"1268785","2015-06-17 11:03:47","80288","74545","3"
"1268894","2015-06-17 14:40:52","80191","1318","1"
"1268963","2015-06-17 16:21:10","80305","1080","3"
"1269074","2015-06-17 20:55:28","80282","29959","1"
"1269409","2015-06-18 12:22:30","80346","17082","3"
"1269948","2015-06-19 11:33:43","80178","2201","3"
"1271544","2015-06-22 19:44:23","80463","25692","1"
"1271621","2015-06-22 22:59:39","60317","73427","1"
"1271889","2015-06-23 12:18:33","80463","32877","1"
"1272156","2015-06-23 21:46:45","80530","5003","1"
"1272294","2015-06-24 06:12:17","80530","5003","3"
"1273138","2015-06-25 16:14:06","80613","27992","1"
"1273778","2015-06-26 18:32:37","80682","79682","1"
"1273797","2015-06-26 19:33:09","80674","6093","1"
"1274432","2015-06-28 05:54:55","80707","19586","1"
"1274450","2015-06-28 06:31:21","80707","19586","3"
"1274974","2015-06-29 06:47:54","80728","21144","1"
"1275249","2015-06-29 19:07:56","80728","80191","1"
"1275625","2015-06-30 18:03:59","80767","11107","1"
"1275632","2015-06-30 18:21:34","80767","20217","1"
"1276090","2015-07-01 14:39:21","80833","29018","1"
"1276368","2015-07-02 00:58:29","80855","22893","1"
"1276496","2015-07-02 07:20:00","80833","29018","3"
"1276621","2015-07-02 10:10:57","80881","60359","1"
"1276649","2015-07-02 10:46:25","80884","4947","1"
"1277110","2015-07-02 19:04:07","80917","79698","1"
"1277170","2015-07-02 21:02:01","80915","66604","1"
"1277547","2015-07-03 10:37:35","80915","66604","3"
"1277548","2015-07-03 10:48:59","80954","64920","1"
"1277884","2015-07-03 17:34:27","22879","20953","3"
"1278048","2015-07-04 03:39:28","80911","9220","1"
"1278352","2015-07-04 18:36:05","80911","9220","3"
"1278578","2015-07-06 06:19:58","80929","80622","1"
"1278624","2015-07-06 09:51:54","81030","1543","3"
"1278707","2015-07-06 12:20:33","81031","1795","1"
"1278857","2015-07-06 22:38:54","81081","66879","1"
"1278910","2015-07-07 05:00:03","81091","45476","1"
"1279027","2015-07-07 12:39:20","81114","73886","1"
"1279272","2015-07-08 07:00:27","81173","19828","1"
"1279566","2015-07-09 04:38:54","81230","16210","1"
"1279592","2015-07-09 08:23:25","81247","40390","1"
"1279613","2015-07-09 09:06:41","81252","81197","1"
"1279640","2015-07-09 09:29:44","81197","81252","1"
"1279700","2015-07-09 14:34:12","81247","40390","3"
"1279775","2015-07-09 18:40:09","81292","78775","1"
"1279822","2015-07-09 20:56:52","81292","34551","1"
"1280201","2015-07-11 19:45:58","73446","1850","1"
"1280626","2015-07-14 01:42:38","81478","26560","1"
"1280653","2015-07-14 05:32:28","81482","44123","1"
"1280812","2015-07-15 03:06:11","79803","76187","1"
"1280815","2015-07-15 04:57:51","81525","67609","1"
"1280816","2015-07-15 04:57:51","81525","76187","1"
"1280827","2015-07-15 04:58:29","67609","81525","1"
"1280881","2015-07-15 11:13:34","81525","67609","3"
"1280988","2015-07-15 18:28:31","81525","45019","1"
"1280989","2015-07-15 18:28:31","81525","7909","1"
"1280990","2015-07-15 18:28:31","81525","6122","1"
"1281100","2015-07-16 01:06:11","81568","51137","1"
"1281156","2015-07-16 11:44:40","81552","81540","1"
"1281162","2015-07-16 12:30:19","81544","1795","1"
"1281197","2015-07-16 15:12:20","81607","22359","1"
"1281250","2015-07-16 16:44:15","81612","9911","3"
"1281272","2015-07-16 17:42:19","81613","25002","1"
"1281368","2015-07-17 06:35:36","81622","50015","1"
"1281371","2015-07-17 07:33:04","81444","27992","1"
"1281421","2015-07-17 12:08:48","81625","40717","1"
"1281879","2015-07-20 09:03:18","81698","81433","1"
"1281963","2015-07-20 17:01:28","81727","5003","1"
"1281986","2015-07-20 20:01:33","81727","17472","1"
"1282194","2015-07-21 15:08:40","81753","30372","1"
"1282196","2015-07-21 15:12:04","81753","77230","1"
"1282219","2015-07-21 15:26:42","81771","28546","1"
"1282242","2015-07-21 15:50:53","81777","49142","1"
"1282243","2015-07-21 15:55:21","81777","80850","1"
"1282244","2015-07-21 16:04:36","81777","72833","1"
"1282255","2015-07-21 16:41:02","81777","72833","3"
"1282467","2015-07-23 08:52:31","81841","42771","1"
"1282468","2015-07-23 08:52:31","81841","1042","1"
"1282469","2015-07-23 08:52:31","81841","18777","1"
"1282570","2015-07-23 14:40:06","81865","13795","1"
"1282699","2015-07-24 03:34:00","81901","73908","1"
"1282703","2015-07-24 03:58:48","81901","73908","3"
"1282754","2015-07-24 09:13:45","81909","5136","1"
"1282912","2015-07-24 23:29:52","81943","67217","1"
"1283035","2015-07-25 19:02:17","81962","23103","1"
"1283131","2015-07-26 18:11:24","81965","40744","1"
"1283132","2015-07-26 18:11:24","81965","11150","1"
"1283273","2015-07-27 13:45:11","82015","44580","1"
"1283441","2015-07-28 00:03:10","82061","82045","1"
"1283469","2015-07-28 05:53:29","82069","40265","1"
"1283474","2015-07-28 06:03:11","82069","49990","1"
"1283510","2015-07-28 07:36:28","82076","7502","1"
"1283710","2015-07-28 16:06:39","82118","79692","1"
"1283731","2015-07-28 17:03:25","82116","78805","1"
"1283750","2015-07-28 17:55:31","82116","78805","3"
"1283752","2015-07-28 18:40:27","82074","64468","1"
"1283753","2015-07-28 18:40:27","82074","51106","1"
"1283874","2015-07-29 12:16:20","82153","66661","1"
"1283880","2015-07-29 14:03:53","81962","23103","3"
"1283932","2015-07-29 17:59:21","82172","25534","1"
"1284038","2015-07-30 04:37:46","82194","26034","1"
"1284143","2015-07-30 12:24:41","82186","82108","1"
"1284149","2015-07-30 14:14:32","82227","81638","1"
"1284469","2015-07-31 10:03:10","82304","17779","1"
"1284488","2015-07-31 11:20:09","82316","82157","1"
"1284525","2015-07-31 15:20:21","82188","54537","1"
"1284645","2015-08-01 00:16:55","82349","82345","1"
"1284954","2015-08-03 09:26:55","82391","1795","1"
"1285011","2015-08-03 13:00:06","82319","52591","1"
"1285043","2015-08-03 14:39:49","82415","57579","1"
"1285088","2015-08-03 15:45:09","82422","12357","1"
"1285095","2015-08-03 17:15:49","82419","81433","1"
"1285106","2015-08-03 17:51:04","82422","12357","3"
"1285211","2015-08-04 05:33:19","82456","82391","1"
"1285274","2015-08-04 07:33:36","82454","16836","1"
"1285275","2015-08-04 07:33:36","82454","53133","1"
"1285295","2015-08-04 09:48:22","82410","82386","1"
"1285296","2015-08-04 09:48:22","82410","82466","1"
"1285378","2015-08-04 13:14:44","82479","79804","1"
"1285379","2015-08-04 13:14:44","82479","75890","1"
"1285453","2015-08-04 15:49:38","82492","1072","1"
"1285623","2015-08-05 00:17:10","82527","79179","1"
"1285910","2015-08-06 07:58:24","82593","1863","1"
"1285921","2015-08-06 08:27:48","82588","2754","1"
"1286053","2015-08-06 18:36:16","82593","1863","3"
"1286133","2015-08-07 08:56:54","82660","81727","1"
"1287372","2015-08-08 16:54:28","82703","15770","1"
"1293359","2015-08-09 16:48:51","80965","75419","1"
"1293589","2015-08-10 11:58:19","82703","61908","1"
"1293626","2015-08-10 13:49:34","82753","30824","1"
"1293637","2015-08-10 14:43:58","82753","30824","3"
"1293718","2015-08-10 17:19:22","82760","33119","1"
"1300246","2015-08-11 09:37:08","82743","19295","1"
"1300303","2015-08-11 12:08:14","82799","79942","1"
"1301081","2015-08-12 08:39:23","82485","58163","1"
"1301407","2015-08-12 15:21:56","82884","52032","1"
"1301459","2015-08-12 16:16:25","82884","52032","3"
"1301479","2015-08-12 16:53:11","82893","48600","1"
"1301573","2015-08-12 19:11:22","82877","58420","1"
"1301630","2015-08-12 20:13:27","82898","67013","1"
"1301704","2015-08-12 21:20:05","82898","67013","3"
"1301705","2015-08-12 21:22:21","82877","58420","3"
"1302590","2015-08-13 19:15:08","75794","10312","1"
"1302934","2015-08-14 06:09:33","82986","66414","3"
"1303018","2015-08-14 09:01:05","82997","9263","1"
"1303036","2015-08-14 09:31:16","82660","81727","3"
"1303205","2015-08-14 12:42:37","82993","21891","1"
"1303574","2015-08-14 19:57:59","83051","29831","1"
"1303968","2015-08-15 11:04:01","82448","39023","1"
"1304288","2015-08-15 17:54:10","83088","49542","1"
"1304963","2015-08-16 18:49:27","83088","49542","3"
"1305446","2015-08-17 09:00:48","83122","38479","1"
"1305474","2015-08-17 09:29:42","83123","8647","1"
"1305476","2015-08-17 09:30:51","83122","38479","3"
"1305920","2015-08-17 18:21:36","83151","44662","1"
"1305966","2015-08-17 19:14:06","83156","11606","1"
"1306203","2015-08-17 23:27:41","83151","44662","3"
"1306276","2015-08-18 02:28:00","36761","30074","1"
"1306418","2015-08-18 07:00:30","83179","83115","1"
"1306419","2015-08-18 07:14:42","83179","83115","3"
"1306523","2015-08-18 09:02:40","36761","30074","3"
"1306563","2015-08-18 10:18:14","83189","7","1"
"1306740","2015-08-18 14:07:15","83184","78975","1"
"1307169","2015-08-19 02:39:23","83189","8382","1"
"1307402","2015-08-19 09:28:18","83247","42043","1"
"1307443","2015-08-19 10:29:55","82999","6986","1"
"1307640","2015-08-19 13:59:47","83265","83197","1"
"1307803","2015-08-19 16:59:26","83280","63599","1"
"1307804","2015-08-19 16:59:56","83280","57987","1"
"1308050","2015-08-19 21:50:00","83292","10067","1"
"1308396","2015-08-20 09:06:32","83316","43602","1"
"1308447","2015-08-20 10:11:15","83316","83006","1"
"1308669","2015-08-20 16:10:15","83308","15955","1"
"1308739","2015-08-20 18:40:25","41574","37237","1"
"1309003","2015-08-21 03:39:47","83331","45490","1"
"1309231","2015-08-21 11:36:25","83366","12637","1"
"1309232","2015-08-21 11:36:25","83366","4947","1"
"1309343","2015-08-21 14:26:00","83331","9946","1"
"1309557","2015-08-21 17:36:44","83331","9946","3"
"1309735","2015-08-21 22:01:26","83403","76897","3"
"1310439","2015-08-22 22:34:04","71713","82588","1"
"1310672","2015-08-23 09:13:52","83419","48754","3"
"1311338","2015-08-24 07:12:25","83454","81563","1"
"1311603","2015-08-24 12:37:01","83476","7988","1"
"1311810","2015-08-24 15:59:00","83490","83295","1"
"1312033","2015-08-24 20:26:42","83511","26301","1"
"1312034","2015-08-24 20:26:42","83511","3177","1"
"1312145","2015-08-24 22:22:48","83520","31301","1"
"1312232","2015-08-25 02:12:59","83529","11660","1"
"1312233","2015-08-25 02:12:59","83529","48714","1"
"1312947","2015-08-25 18:24:02","83567","46359","1"
"1313443","2015-08-26 08:06:51","79512","30049","1"
"1313874","2015-08-26 16:00:16","83612","37511","1"
"1313875","2015-08-26 16:04:40","83645","12756","1"
"1314608","2015-08-27 10:49:41","83689","42840","1"
"1314911","2015-08-27 15:25:55","82993","38778","1"
"1315159","2015-08-27 20:13:03","83748","51697","1"
"1315913","2015-08-28 15:55:50","83796","83277","1"
"1315914","2015-08-28 16:06:53","83800","83773","1"
"1315954","2015-08-28 16:46:23","83805","37591","1"
"1315979","2015-08-28 17:11:17","83805","82588","1"
"1315998","2015-08-28 18:17:10","83805","82011","1"
"1316036","2015-08-28 18:51:35","83812","36633","1"
"1316037","2015-08-28 18:51:35","83812","43006","1"
"1316038","2015-08-28 18:51:35","83812","38928","1"
"1318771","2015-08-31 18:03:13","83886","83648","1"
"1318861","2015-08-31 18:12:54","83868","10312","1"
"1319109","2015-08-31 21:50:20","83887","83565","1"
"1319804","2015-09-01 12:26:07","83919","83549","1"
"1319968","2015-09-01 14:32:45","83277","82045","1"
"1320440","2015-09-01 20:59:56","83944","81666","1"
"1320947","2015-09-02 10:49:00","83990","2754","1"
"1321056","2015-09-02 13:17:21","83997","36871","1"
"1321057","2015-09-02 13:18:16","83997","3788","1"
"1321578","2015-09-03 15:08:08","84063","63443","1"
"1321700","2015-09-03 22:01:50","84084","83277","1"
"1321701","2015-09-03 22:03:32","84084","59733","1"
"1322852","2015-09-04 14:25:43","84106","30824","1"
"1323465","2015-09-06 11:36:37","84155","24460","1"
"1323823","2015-09-08 02:34:37","82912","35904","1"
"1323873","2015-09-08 07:51:42","84275","30864","1"
"1323996","2015-09-08 13:02:22","84299","83348","1"
"1324021","2015-09-08 13:54:45","84275","2317","1"
"1324218","2015-09-09 10:35:32","84344","22650","1"
"1324277","2015-09-09 16:39:09","82495","62575","1"
"1324278","2015-09-09 16:39:24","84360","8873","1"
"1324438","2015-09-10 14:55:58","84380","61345","1"
"1324557","2015-09-10 21:06:18","84407","52336","1"
"1324614","2015-09-11 06:00:08","84369","61403","1"
"1324722","2015-09-11 13:20:06","84438","43891","1"
"1324803","2015-09-11 16:49:54","84428","83847","1"
"1324831","2015-09-11 19:09:57","84451","78663","1"
"1324925","2015-09-12 14:58:36","39098","18671","1"
"1324926","2015-09-12 14:58:36","39098","43973","1"
"1325167","2015-09-14 12:25:38","84514","82970","1"
"1325292","2015-09-14 20:15:40","84463","83565","1"
"1325305","2015-09-14 20:51:04","84539","60495","1"
"1325439","2015-09-15 14:01:21","84553","73852","1"
"1325441","2015-09-15 14:16:59","84553","73852","3"
"1325605","2015-09-16 09:16:10","84588","43527","1"
"1325668","2015-09-16 13:06:25","84597","24612","1"
"1325708","2015-09-16 15:42:04","84604","73001","1"
"1325827","2015-09-16 22:13:15","84597","4348","1"
"1325829","2015-09-16 22:30:24","84604","73001","3"
"1326159","2015-09-18 10:06:34","84702","49131","3"
"1326218","2015-09-18 13:14:37","84700","84321","1"
"1326245","2015-09-18 14:34:11","84715","84054","1"
"1326328","2015-09-18 21:18:11","84647","2892","1"
"1326769","2015-09-21 15:48:04","84817","84808","1"
"1326826","2015-09-21 19:59:03","84809","52963","1"
"1326827","2015-09-21 19:59:03","84809","69929","1"
"1326828","2015-09-21 19:59:03","84809","76001","1"
"1327077","2015-09-22 12:35:28","84873","38469","1"
"1327107","2015-09-22 13:33:21","84876","60412","1"
"1327206","2015-09-22 17:13:12","84854","17423","1"
"1327317","2015-09-23 08:31:30","9898","8480","1"
"1327605","2015-09-24 11:29:05","84981","49741","1"
"1327672","2015-09-24 16:26:37","84991","33564","1"
"1327932","2015-09-25 13:50:26","85032","3177","1"
"1327993","2015-09-25 18:33:27","85050","50579","1"
"1327994","2015-09-25 18:33:27","85050","56522","1"
"1328148","2015-09-26 16:43:24","85069","39337","1"
"1328428","2015-09-28 13:58:19","85108","31738","1"
"1328858","2015-09-29 18:32:33","85170","77240","1"
"1328992","2015-09-30 03:50:36","85195","85194","1"
"1328993","2015-09-30 03:50:45","85194","85195","1"
"1329001","2015-09-30 04:03:52","85191","48268","1"
"1329005","2015-09-30 06:23:07","85195","81322","1"
"1329027","2015-09-30 08:25:54","85206","6545","1"
"1329028","2015-09-30 08:25:54","85206","2665","1"
"1329040","2015-09-30 08:40:19","85189","14185","1"
"1329045","2015-09-30 08:48:03","85206","20944","1"
"1329119","2015-09-30 12:12:09","85189","14185","3"
"1329120","2015-09-30 12:13:09","85214","14235","1"
"1329121","2015-09-30 12:13:09","85214","4503","1"
"1329250","2015-09-30 19:43:05","85244","33406","1"
"1329323","2015-10-01 00:12:53","85258","40326","1"
"1329480","2015-10-01 15:35:01","85288","23666","1"
"1329554","2015-10-01 20:01:04","85303","70038","1"
"1329556","2015-10-01 21:31:17","85288","23666","3"
"1329730","2015-10-02 14:04:24","84728","84816","1"
"1329782","2015-10-02 18:21:04","85346","85348","1"
"1330105","2015-10-05 07:16:38","85385","15579","3"
"1330124","2015-10-05 09:42:32","85393","43154","1"
"1330257","2015-10-05 19:21:29","85417","22596","1"
"1330258","2015-10-05 19:21:29","85417","15446","1"
"1330259","2015-10-05 19:21:29","85417","83648","1"
"1330315","2015-10-05 21:33:34","85411","82118","1"
"1330560","2015-10-07 00:56:54","83837","2536","1"
"1330639","2015-10-07 12:36:00","82500","85494","1"
"1330642","2015-10-07 12:36:48","85494","82500","1"
"1330643","2015-10-07 12:45:40","85451","85014","1"
"1330708","2015-10-07 14:52:49","85500","67315","1"
"1330709","2015-10-07 14:52:49","85500","11363","1"
"1330710","2015-10-07 14:52:49","85500","85164","1"
"1330711","2015-10-07 14:52:49","85500","51340","1"
"1330712","2015-10-07 14:52:49","85500","75788","1"
"1330713","2015-10-07 14:52:49","85500","36722","1"
"1330714","2015-10-07 14:52:49","85500","5512","1"
